timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1778656900401,20003,GET Learning TextBook Sejarah PT8,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,https://ilmu-dev.tmrnd.dev/%20/learning/v1/textbooks/2317/page-content,0,0,20003
1778656920406,20027,GET Learning TextBook Sejarah PT10,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/textbooks/2377/page-content,0,0,20027
1778656940436,20003,GET Learning TextBook Math ,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,https://ilmu-dev.tmrnd.dev/%20/learning/v1/textbooks/courses/10/navigation,0,0,20003
1778656960441,20018,GET Learning TextBook Math PT1,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/textbooks/1553/page-content,0,0,20018
1778656980460,20012,GET Learning TextBook Math PT4,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/textbooks/1649/page-content,0,0,20012
1778657000474,20002,GET Learning TextBook Math PT8,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/textbooks/1763/page-content,0,0,20002
1778657020478,20015,GET Learning TextBook Math PT10,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/textbooks/1825/page-content,0,0,20015
1778657040496,20014,GET Navigate Study Notes,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,"https://ilmu-dev.tmrnd.dev/learning/v1/learning-resources?resourceType=STUDY_NOTES&subjectIds=2,14,15,6,7&limit=12&offset=0",0,0,20014
1778657060512,20004,GET Learning Study Notes BM TP1,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/study-notes/3284/detail,0,0,20004
1778657080518,20019,GET Learning Study Notes BM TP2,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/study-notes/3283/detail,0,0,20019
1778657100540,20006,GET Learning Study Notes BI TP1,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/study-notes/3162/detail,0,0,20006
1778657120549,20101,GET Learning Study Notes BI TP2,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/study-notes/3159/detail,0,0,20101
1778657140651,20013,GET Learning Study Notes Math TP1,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/study-notes/3316/detail,0,0,20013
1778657160667,20012,GET Learning Study Notes Math TP2,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/study-notes/3311/detail,0,0,20012
1778657180681,20004,GET Learning Study Notes Sejarah TP1,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/study-notes/3367/detail,0,0,20003
1778657200687,20012,GET Learning Study Notes Sejarah TP2,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/study-notes/3364/detail,0,0,20012
1778657220701,20003,GET Study Notes Details,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/study-notes/3283/detail,0,0,20003
1778657240706,20009,GET Flashcards,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,"https://ilmu-dev.tmrnd.dev/learning/v1/learning-resources?resourceType=FLASHCARDS&subjectIds=2,14,15,6,7&limit=12&offset=0",0,0,20009
1778657260719,20015,GET Quiz,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2670,0,1,1,"https://ilmu-dev.tmrnd.dev/learning/v1/learning-resources?resourceType=QUIZ&subjectIds=2,14,15,6,7&limit=12&offset=0",0,0,20015
1778657280735,260106,T03A_Navigate_Quiz_And_Answer_10Q,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,"Number of samples in transaction : 25, number of failing samples : 25",Virtual Student 1-1,,false,,51719,0,1,1,null,0,794,260104
1778657280737,20016,GET Quiz Detail 2808,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2752,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/detail,0,0,20015
1778657300755,20009,GET Quiz 2808,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2752,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808,0,0,20009
1778657320766,20006,POST Start Quiz Attempt 2808,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,QUIZ_ATTEMPT_ID not extracted from start attempt response,2752,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts,0,0,20006
1778657341265,20008,GET Quiz Item 1826,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2752,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/items/1826,0,0,20008
1778657361408,0,POST Quiz Answer 1826,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 62: https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1826/answer,Virtual Student 1-1,text,false,,1331,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1826/answer,0,0,0
1778657361409,20006,GET Quiz Item 1827,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2752,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/items/1827,0,0,20006
1778657381417,0,POST Quiz Answer 1827,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 62: https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1827/answer,Virtual Student 1-1,text,false,,1331,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1827/answer,0,0,0
1778657381418,20002,GET Quiz Item 1828,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2752,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/items/1828,0,0,20001
1778657401425,0,POST Quiz Answer 1828,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 62: https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1828/answer,Virtual Student 1-1,text,false,,1331,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1828/answer,0,0,0
1778657401426,20014,GET Quiz Item 1829,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2752,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/items/1829,0,0,20014
1778657421445,0,POST Quiz Answer 1829,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 62: https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1829/answer,Virtual Student 1-1,text,false,,1331,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1829/answer,0,0,0
1778657421445,20013,GET Quiz Item 1830,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2752,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/items/1830,0,0,20013
1778657441463,0,POST Quiz Answer 1830,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 62: https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1830/answer,Virtual Student 1-1,text,false,,1331,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1830/answer,0,0,0
1778657441463,20008,GET Quiz Item 1831,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2752,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/items/1831,0,0,20008
1778657461474,0,POST Quiz Answer 1831,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 62: https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1831/answer,Virtual Student 1-1,text,false,,1331,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1831/answer,0,0,0
1778657461475,20001,GET Quiz Item 1832,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2752,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/items/1832,0,0,20001
1778657481478,0,POST Quiz Answer 1832,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 62: https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1832/answer,Virtual Student 1-1,text,false,,1331,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1832/answer,0,0,0
1778657481481,20010,GET Quiz Item 1833,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2752,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/items/1833,0,0,20010
1778657501496,0,POST Quiz Answer 1833,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 62: https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1833/answer,Virtual Student 1-1,text,false,,1331,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1833/answer,0,0,0
1778657501497,20008,GET Quiz Item 1834,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2752,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/items/1834,0,0,20008
1778657521510,0,POST Quiz Answer 1834,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 62: https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1834/answer,Virtual Student 1-1,text,false,,1331,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1834/answer,0,0,0
1778657521513,20005,GET Quiz Item 1835,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to ilmu-dev.tmrnd.dev:443 [ilmu-dev.tmrnd.dev/202.165.25.39] failed: Connect timed out,Virtual Student 1-1,text,false,,2752,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/items/1835,0,0,20005
1778657541521,0,POST Quiz Answer 1835,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 62: https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1835/answer,Virtual Student 1-1,text,false,,1331,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/items/1835/answer,0,0,0
1778657541524,0,POST Submit Quiz Attempt ${QUIZ_ATTEMPT_ID},Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 62: https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/submit,Virtual Student 1-1,text,false,Unexpected HTTP status for submit quiz: Non HTTP response code: java.net.URISyntaxException,1320,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID}/submit,0,0,0
1778657541635,0,GET Quiz Attempt Result ${QUIZ_ATTEMPT_ID},Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 62: https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID},Virtual Student 1-1,text,false,,1313,0,1,1,https://ilmu-dev.tmrnd.dev/learning/v1/quizzes/2808/attempts/${QUIZ_ATTEMPT_ID},0,0,0
